,artist_name,track_name,track_id,popularity
1922,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1923,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1924,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1925,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1926,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1927,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1928,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1929,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1930,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1931,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1932,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1933,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1934,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1935,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1936,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1937,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1938,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1939,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1940,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1941,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1942,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
1943,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
1944,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
1945,ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,92
1946,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,86
1947,Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,89
1948,Anuel AA,Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,90
1949,Polo G,Go Stupid,4PklAHGXT5ityno3IA8SKd,79
1950,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1951,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1952,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1953,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1954,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1955,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1956,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1957,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1958,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1959,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1960,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1961,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1962,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1963,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1964,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1965,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1966,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1967,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1968,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1969,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1970,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1971,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1972,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1973,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1974,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1975,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1976,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1977,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1978,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1979,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1980,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1981,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1982,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1983,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1984,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1985,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1986,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1987,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1988,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1989,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1990,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1991,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
1992,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
1993,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
1994,ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,92
1995,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,86
1996,Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,89
1997,Anuel AA,Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,90
1998,Polo G,Go Stupid,4PklAHGXT5ityno3IA8SKd,79
1999,Noah Cyrus,July,6J2LdBN97cDWn0MLxYh9HB,84
2000,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
2001,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
2002,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
2003,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
2004,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
2005,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
2006,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
2007,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
2008,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
2009,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
2010,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
2011,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
2012,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
2013,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
2014,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
2015,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
2016,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
2017,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
2018,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
2019,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
2020,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
2021,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
2022,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
2023,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
2024,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
2025,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
2026,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
2027,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
2028,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
2029,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
2030,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
2031,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
2032,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
2033,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
2034,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
2035,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
2036,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
2037,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
2038,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
2039,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
2040,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
2041,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
2042,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
2043,ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,92
2044,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,86
2045,Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,89
2046,Anuel AA,Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,90
2047,Polo G,Go Stupid,4PklAHGXT5ityno3IA8SKd,79
2048,Noah Cyrus,July,6J2LdBN97cDWn0MLxYh9HB,84
2049,Bad Bunny,Safaera,2DEZmgHKAvm41k4J3R2E9Y,89
2050,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
2051,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
2052,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
2053,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
2054,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
2055,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
2056,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
2057,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
2058,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
2059,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
2060,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
2061,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
2062,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
2063,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
2064,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
2065,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
2066,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
2067,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
2068,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
2069,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
2070,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
2071,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
2072,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
2073,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
2074,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
2075,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
2076,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
2077,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
2078,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
2079,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
2080,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
2081,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
2082,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
2083,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
2084,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
2085,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
2086,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
2087,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
2088,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
2089,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
2090,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
2091,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
2092,ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,92
2093,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,86
2094,Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,89
2095,Anuel AA,Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,90
2096,Polo G,Go Stupid,4PklAHGXT5ityno3IA8SKd,79
2097,Noah Cyrus,July,6J2LdBN97cDWn0MLxYh9HB,84
2098,Bad Bunny,Safaera,2DEZmgHKAvm41k4J3R2E9Y,89
2099,Conan Gray,Maniac,6KfoDhO4XUWSbnyKjNp9c4,83
2100,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
2101,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
2102,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
2103,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
2104,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
2105,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
2106,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
2107,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
2108,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
2109,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
2110,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
2111,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
2112,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
2113,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
2114,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
2115,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
2116,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
2117,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
2118,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
2119,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
2120,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
2121,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
2122,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
2123,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
2124,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
2125,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
2126,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
2127,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
2128,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
2129,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
2130,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
2131,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
2132,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
2133,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
2134,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
2135,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
2136,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
2137,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
2138,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
2139,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
2140,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
2141,ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,92
2142,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,86
2143,Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,89
2144,Anuel AA,Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,90
2145,Polo G,Go Stupid,4PklAHGXT5ityno3IA8SKd,79
2146,Noah Cyrus,July,6J2LdBN97cDWn0MLxYh9HB,84
2147,Bad Bunny,Safaera,2DEZmgHKAvm41k4J3R2E9Y,89
2148,Conan Gray,Maniac,6KfoDhO4XUWSbnyKjNp9c4,83
2149,Future,Solitaires (feat. Travis Scott),4kfeRwpq5KUaqTkgi4TbDF,82
2150,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
2151,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
2152,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
2153,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
2154,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
2155,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
2156,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
2157,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
2158,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
2159,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
2160,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
2161,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
2162,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
2163,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
2164,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
2165,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
2166,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
2167,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
2168,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
2169,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
2170,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
2171,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
2172,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
2173,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
2174,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
2175,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
2176,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
2177,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
2178,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
2179,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
2180,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
2181,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
2182,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
2183,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
2184,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
2185,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
2186,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
2187,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
2188,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
2189,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84
2190,ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,92
2191,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,86
2192,Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,89
2193,Anuel AA,Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,90
2194,Polo G,Go Stupid,4PklAHGXT5ityno3IA8SKd,79
2195,Noah Cyrus,July,6J2LdBN97cDWn0MLxYh9HB,84
2196,Bad Bunny,Safaera,2DEZmgHKAvm41k4J3R2E9Y,89
2197,Conan Gray,Maniac,6KfoDhO4XUWSbnyKjNp9c4,83
2198,Future,Solitaires (feat. Travis Scott),4kfeRwpq5KUaqTkgi4TbDF,82
2199,J. Cole,Lion King On Ice,1ZvBVbsaNqHEP6ymXaPGlj,80
2200,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
2201,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
2202,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
2203,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
2204,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
2205,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
2206,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
2207,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
2208,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
2209,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
2210,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
2211,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
2212,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
2213,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
2214,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
2215,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
2216,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
2217,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
2218,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
2219,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
2220,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
2221,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
2222,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
2223,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
2224,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
2225,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
2226,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
2227,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
2228,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
2229,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
2230,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
2231,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
2232,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
2233,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
2234,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
2235,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
